"timestamp","device_id","co","humidity","lpg","smoke","temperature","light"
"2020-07-14 16:00:00","b8:27:eb:bf:9d:51","0.0049712106","51.4","0.0076678578","0.0204598273","22.7","0.00"
"2020-07-14 17:00:00","00:0f:00:70:91:0a","0.0046704767","75.3","0.0073290297","0.0194957729","19.2","0.00"
"2020-07-14 17:00:00","1c:bf:ce:15:ec:4d","0.0046268379","58.0","0.0072797863","0.0193557010","25.9","1.00"
"2020-07-14 17:00:00","b8:27:eb:bf:9d:51","0.0050219797","50.6","0.0077244114","0.0206210638","22.7","0.00"
"2020-07-14 18:00:00","00:0f:00:70:91:0a","0.0043950132","74.9","0.0070048695","0.0185805984","19.4","0.10"
"2020-07-14 18:00:00","1c:bf:ce:15:ec:4d","0.0047118846","54.4","0.0073762923","0.0196299371","26.3","1.00"
"2020-07-14 18:00:00","b8:27:eb:bf:9d:51","0.0050168625","50.6","0.0077185510","0.0206044370","22.6","0.25"
"2020-07-14 19:00:00","00:0f:00:70:91:0a","0.0042058505","73.5","0.0067582473","0.0178965241","19.5","0.00"
"2020-07-14 19:00:00","1c:bf:ce:15:ec:4d","0.0047992470","54.1","0.0074748149","0.0199102125","26.6","1.00"
"2020-07-14 19:00:00","b8:27:eb:bf:9d:51","0.0050682472","50.2","0.0077758015","0.0207676550","22.6","1.00"
"2020-07-14 20:00:00","00:0f:00:70:91:0a","0.0034212190","74.5","0.0058242017","0.0152651913","19.2","0.00"
"2020-07-14 20:00:00","1c:bf:ce:15:ec:4d","0.0046760132","50.8","0.0073356809","0.0195144865","27.1","1.00"
"2020-07-14 20:00:00","b8:27:eb:bf:9d:51","0.0051751937","49.6","0.0078941896","0.0211055612","22.9","0.10"
"2020-07-14 21:00:00","00:0f:00:70:91:0a","0.0035241962","74.0","0.0059763834","0.0156789414","19.3","0.02"
"2020-07-14 21:00:00","1c:bf:ce:15:ec:4d","0.0046643810","50.1","0.0073224691","0.0194769494","25.4","1.00"
"2020-07-14 21:00:00","b8:27:eb:bf:9d:51","0.0052682540","48.0","0.0079966089","0.0213981923","22.8","0.00"
"2020-07-14 22:00:00","00:0f:00:70:91:0a","0.0039409138","73.0","0.0064813259","0.0170970880","19.0","0.00"
"2020-07-14 22:00:00","1c:bf:ce:15:ec:4d","0.0046816792","48.4","0.0073421045","0.0195327430","21.9","1.00"
"2020-07-14 22:00:00","b8:27:eb:bf:9d:51","0.0052424154","47.5","0.0079654083","0.0213104760","22.6","0.00"
"2020-07-14 23:00:00","00:0f:00:70:91:0a","0.0043700536","73.3","0.0069841498","0.0185177774","19.0","0.00"
"2020-07-14 23:00:00","1c:bf:ce:15:ec:4d","0.0048275533","50.3","0.0075066995","0.0200009361","27.0","1.00"
"2020-07-14 23:00:00","b8:27:eb:bf:9d:51","0.0052680571","48.4","0.0079957711","0.0213961194","23.1","0.00"
"2020-07-15 00:00:00","00:0f:00:70:91:0a","0.0047646444","73.6","0.0074355145","0.0197985525","19.2","0.00"
